2025-01-26 18:54:46,118 INFO    StreamThr :81085 [internal.py:wandb_internal():85] W&B internal server running at pid: 81085, started at: 2025-01-26 18:54:46.117622
2025-01-26 18:54:46,119 DEBUG   HandlerThread:81085 [handler.py:handle_request():158] handle_request: status
2025-01-26 18:54:46,123 INFO    WriterThread:81085 [datastore.py:open_for_write():87] open: /Users/maheepchaudhary/pytorch/Projects/SAE-Ravel/wandb/run-20250126_185446-vc9rtw2y/run-vc9rtw2y.wandb
2025-01-26 18:54:46,124 DEBUG   SenderThread:81085 [sender.py:send():379] send: header
2025-01-26 18:54:46,147 DEBUG   SenderThread:81085 [sender.py:send():379] send: run
2025-01-26 18:54:46,931 INFO    SenderThread:81085 [dir_watcher.py:__init__():211] watching files in: /Users/maheepchaudhary/pytorch/Projects/SAE-Ravel/wandb/run-20250126_185446-vc9rtw2y/files
2025-01-26 18:54:46,932 INFO    SenderThread:81085 [sender.py:_start_run_threads():1188] run started: vc9rtw2y with start time 1737897886.11905
2025-01-26 18:54:46,944 DEBUG   HandlerThread:81085 [handler.py:handle_request():158] handle_request: check_version
2025-01-26 18:54:46,944 DEBUG   SenderThread:81085 [sender.py:send_request():406] send_request: check_version
2025-01-26 18:54:47,231 DEBUG   HandlerThread:81085 [handler.py:handle_request():158] handle_request: run_start
2025-01-26 18:54:47,238 DEBUG   HandlerThread:81085 [system_info.py:__init__():26] System info init
2025-01-26 18:54:47,238 DEBUG   HandlerThread:81085 [system_info.py:__init__():41] System info init done
2025-01-26 18:54:47,238 INFO    HandlerThread:81085 [system_monitor.py:start():194] Starting system monitor
2025-01-26 18:54:47,238 INFO    SystemMonitor:81085 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-01-26 18:54:47,238 INFO    HandlerThread:81085 [system_monitor.py:probe():214] Collecting system info
2025-01-26 18:54:47,240 INFO    SystemMonitor:81085 [interfaces.py:start():188] Started cpu monitoring
2025-01-26 18:54:47,240 INFO    SystemMonitor:81085 [interfaces.py:start():188] Started disk monitoring
2025-01-26 18:54:47,243 INFO    SystemMonitor:81085 [interfaces.py:start():188] Started gpuapple monitoring
2025-01-26 18:54:47,245 INFO    SystemMonitor:81085 [interfaces.py:start():188] Started memory monitoring
2025-01-26 18:54:47,246 INFO    SystemMonitor:81085 [interfaces.py:start():188] Started network monitoring
2025-01-26 18:54:47,579 DEBUG   HandlerThread:81085 [system_info.py:probe():152] Probing system
2025-01-26 18:54:47,582 DEBUG   HandlerThread:81085 [system_info.py:_probe_git():137] Probing git
2025-01-26 18:54:47,592 DEBUG   HandlerThread:81085 [system_info.py:_probe_git():145] Probing git done
